graph algo p k cores seed v local_e cross_e read_time running_time rounds matching_size matching_weight
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 8 16 2 1048576 7804465 42330823 16.962771 22.799879 33 3903104 361109089058.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 8 32 0 1048576 5551119 44584169 16.430637 16.897002 33 3902861 361091801016.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 8 32 1 1048576 5743540 44391748 16.295332 17.978237 32 3903476 361103775533.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 8 32 2 1048576 5551119 44584169 16.204365 16.754696 33 3902861 361091801016.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 8 4 0 1048576 21293935 28841353 18.386941 45.118289 32 3903110 361108275962.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 8 4 1 1048576 21293935 28841353 18.501709 44.160821 32 3903110 361108275962.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 8 4 2 1048576 22205500 27929788 18.499406 46.837711 33 3903500 361096569920.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 8 8 0 1048576 13760634 36374654 17.663709 33.179842 31 3903150 361101156039.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 8 8 1 1048576 13760634 36374654 17.466175 33.686808 31 3903150 361101156039.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp kMM uwmetis 8 8 2 1048576 13760634 36374654 17.411823 33.485860 31 3903150 361101156039.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 4 16 0 1048576 5529270 44606018 44.869930 2.278772 54 1983090 215865316222.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 4 16 1 1048576 5530253 44605035 43.493943 2.271899 54 1983091 215865351510.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 4 16 2 1048576 5524662 44610626 43.656458 2.295391 54 1983094 215865145615.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 4 32 0 1048576 3561700 46573588 35.870756 1.543999 54 1983088 215865186260.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 4 32 1 1048576 3564595 46570693 36.403893 1.538354 54 1983089 215865248936.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 4 32 2 1048576 3565445 46569843 36.258263 1.549758 54 1983088 215865240705.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 4 4 0 1048576 18324740 31810548 77.155165 6.379982 54 1983093 215865304132.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 4 4 1 1048576 19094464 31040824 76.615661 6.361931 54 1983087 215865086701.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 4 4 2 1048576 18412715 31722573 77.795368 6.378607 54 1983085 215865091058.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 4 8 0 1048576 9201166 40934122 57.128894 3.986860 54 1983087 215865312993.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 4 8 1 1048576 9169431 40965857 57.029218 3.984743 54 1983084 215865196634.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 4 8 2 1048576 9171909 40963379 56.657630 3.970513 54 1983098 215865311815.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 8 16 0 1048576 5529270 44606018 43.442496 5.213223 117 3903491 362538127473.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 8 16 1 1048576 5530253 44605035 43.817083 5.270208 117 3903495 362538172422.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 8 16 2 1048576 5524662 44610626 43.597973 5.240700 117 3903494 362538162024.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 8 32 0 1048576 3561700 46573588 36.184962 3.539212 117 3903485 362538038707.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 8 32 1 1048576 3564595 46570693 35.978662 3.589300 117 3903495 362538626474.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 8 32 2 1048576 3565445 46569843 35.920314 3.583850 117 3903483 362538108501.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 8 4 0 1048576 18324740 31810548 75.747003 15.091764 117 3903506 362538621320.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 8 4 1 1048576 19094464 31040824 76.633462 15.187844 117 3903489 362538160223.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 8 4 2 1048576 18412715 31722573 77.220814 15.203234 117 3903486 362538153282.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 8 8 0 1048576 9201166 40934122 58.223787 9.189458 117 3903491 362538282459.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 8 8 1 1048576 9169431 40965857 56.971926 9.220742 117 3903486 362538429758.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM diststream 8 8 2 1048576 9171909 40963379 58.472134 9.205708 117 3903477 362537980112.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 4 1 0 1048576 50135288 0 18.509825 10.159811 54 1983092 215865217323.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 4 1 1 1048576 50135288 0 18.535125 10.195198 54 1983090 215865320242.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 4 1 2 1048576 50135288 0 18.520304 10.183163 54 1983087 215865200523.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 4 16 0 1048576 3135146 47000142 16.874040 2.408623 54 1983092 215865217323.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 4 16 1 1048576 3133799 47001489 16.571263 2.428733 54 1983090 215865320242.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 4 16 2 1048576 3132518 47002770 16.700309 2.417703 54 1983087 215865200523.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 4 32 0 1048576 1567697 48567591 16.333266 1.618566 54 1983092 215865217323.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 4 32 1 1048576 1567098 48568190 16.220944 1.617701 54 1983090 215865320242.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 4 32 2 1048576 1566451 48568837 16.974627 1.582145 54 1983087 215865200523.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 4 4 0 1048576 12534695 37600593 20.741933 7.753251 54 1983092 215865217323.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 4 4 1 1048576 12532591 37602697 19.461720 7.771476 54 1983090 215865320242.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 4 4 2 1048576 12538050 37597238 19.173574 7.774175 54 1983087 215865200523.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 4 8 0 1048576 6265335 43869953 17.434977 4.353213 54 1983092 215865217323.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 4 8 1 1048576 6267107 43868181 17.647366 4.328006 54 1983090 215865320242.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 4 8 2 1048576 6269292 43865996 17.820575 4.328128 54 1983087 215865200523.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 8 1 0 1048576 50135288 0 18.542204 23.699445 117 3903477 362537978756.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 8 1 1 1048576 50135288 0 18.445829 23.524441 117 3903481 362538224402.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 8 1 2 1048576 50135288 0 18.672631 23.669181 117 3903479 362538061718.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 8 16 0 1048576 3135146 47000142 16.913106 5.441190 117 3903477 362537978756.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 8 16 1 1048576 3133799 47001489 16.870143 5.483292 117 3903481 362538224402.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 8 16 2 1048576 3132518 47002770 16.701932 5.473551 117 3903479 362538061718.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 8 32 0 1048576 1567697 48567591 16.369425 3.612115 117 3903477 362537978756.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 8 32 1 1048576 1567098 48568190 16.157463 3.624289 117 3903481 362538224402.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 8 32 2 1048576 1566451 48568837 16.348178 3.610504 117 3903479 362538061718.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 8 4 0 1048576 12534695 37600593 19.273416 17.695990 117 3903477 362537978756.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 8 4 1 1048576 12532591 37602697 19.105262 17.688235 117 3903481 362538224402.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 8 4 2 1048576 12538050 37597238 18.952343 17.560250 117 3903479 362538061718.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 8 8 0 1048576 6265335 43869953 17.503081 9.842526 117 3903477 362537978756.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 8 8 1 1048576 6267107 43868181 17.521965 9.835783 117 3903481 362538224402.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM random 8 8 2 1048576 6269292 43865996 17.572574 9.866334 117 3903479 362538061718.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 4 16 0 1048576 7619435 42515853 17.912465 4.512665 54 1983087 215865246225.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 4 16 1 1048576 7683694 42451594 18.334924 4.615849 54 1983093 215865522876.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 4 16 2 1048576 7526708 42608580 18.055249 4.559822 54 1983090 215865422468.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 4 32 0 1048576 4593724 45541564 16.773440 2.878169 54 1983089 215865231316.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 4 32 1 1048576 4584186 45551102 16.962509 2.874606 54 1983090 215865355870.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 4 32 2 1048576 4651477 45483811 17.299423 2.997757 54 1983089 215865120503.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 4 4 0 1048576 17947026 32188262 19.763475 8.995679 54 1983086 215865238088.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 4 4 1 1048576 18794206 31341082 20.361648 9.219749 54 1983094 215865170727.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 4 4 2 1048576 22710617 27424671 20.441386 9.083884 54 1983093 215865259235.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 4 8 0 1048576 13748616 36386672 19.141297 7.226685 54 1983094 215865408836.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 4 8 1 1048576 14069641 36065647 19.501359 6.997269 54 1983089 215865186462.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 4 8 2 1048576 14224285 35911003 19.478917 6.967036 54 1983093 215865259265.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 8 16 0 1048576 7619435 42515853 18.003197 9.887032 117 3903487 362538119207.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 8 16 1 1048576 7683694 42451594 17.601812 10.220626 117 3903514 362538586770.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 8 16 2 1048576 7526708 42608580 18.008076 9.911934 117 3903490 362538604851.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 8 32 0 1048576 4593724 45541564 16.784703 6.286951 117 3903504 362538625492.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 8 32 1 1048576 4584186 45551102 16.754723 6.196890 117 3903479 362538425123.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 8 32 2 1048576 4651477 45483811 16.682842 6.317086 117 3903493 362538458273.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 8 4 0 1048576 17947026 32188262 19.838841 20.437518 117 3903473 362538457905.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 8 4 1 1048576 18794206 31341082 20.295665 20.865219 117 3903493 362538574793.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 8 4 2 1048576 22710617 27424671 20.632927 20.917517 117 3903490 362538203167.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 8 8 0 1048576 13748616 36386672 19.029062 16.255017 117 3903483 362538515818.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 8 8 1 1048576 14069641 36065647 19.411445 15.929213 117 3903488 362538397595.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM ukahip 8 8 2 1048576 14224285 35911003 19.386200 15.800768 117 3903490 362538261375.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 4 16 0 1048576 8174557 41960731 17.213058 2.607626 54 1983084 215865215220.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 4 16 1 1048576 8174557 41960731 17.266279 2.577318 54 1983084 215865215220.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 4 16 2 1048576 8120184 42015104 17.223113 2.481814 54 1983091 215865282827.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 4 32 0 1048576 6278730 43856558 16.713270 1.740947 54 1983089 215865242204.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 4 32 1 1048576 6265235 43870053 22.022611 1.684083 54 1983094 215865101726.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 4 32 2 1048576 6265235 43870053 16.408048 1.740439 54 1983094 215865101726.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 4 4 0 1048576 21289961 28845327 18.267711 6.655436 54 1983095 215865240531.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 4 4 1 1048576 21289961 28845327 18.840579 6.649936 54 1983095 215865240531.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 4 4 2 1048576 21184451 28950837 18.455392 6.716088 54 1983094 215865339265.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 4 8 0 1048576 13804786 36330502 17.691442 4.050097 54 1983095 215865404946.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 4 8 1 1048576 14636739 35498549 17.945401 4.115442 54 1983082 215865120173.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 4 8 2 1048576 14636739 35498549 17.903942 4.100359 54 1983082 215865120173.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 8 16 0 1048576 8174557 41960731 17.204625 5.713947 117 3903489 362538299017.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 8 16 1 1048576 8174557 41960731 17.485714 5.715473 117 3903489 362538299017.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 8 16 2 1048576 8120184 42015104 16.867289 5.713492 117 3903485 362538417230.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 8 32 0 1048576 6278730 43856558 16.446858 3.875643 117 3903491 362538174858.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 8 32 1 1048576 6265235 43870053 16.422495 3.864454 117 3903500 362538264382.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 8 32 2 1048576 6265235 43870053 16.313309 3.827565 117 3903500 362538264382.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 8 4 0 1048576 21289961 28845327 18.199802 14.775831 117 3903485 362538150263.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 8 4 1 1048576 21289961 28845327 18.207477 15.030996 117 3903485 362538150263.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 8 4 2 1048576 21184451 28950837 18.373175 15.056570 117 3903498 362538395102.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 8 8 0 1048576 13804786 36330502 17.531083 9.197362 117 3903492 362538659926.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 8 8 1 1048576 14636739 35498549 17.435754 9.153449 117 3903486 362538208216.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM umetis 8 8 2 1048576 14636739 35498549 17.436409 9.126859 117 3903486 362538208216.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 4 16 0 1048576 7617539 42517749 16.720307 2.291886 54 1983095 215865216566.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 4 16 1 1048576 7804465 42330823 16.822994 2.240625 54 1983090 215865424985.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 4 16 2 1048576 7804465 42330823 16.673369 2.237335 54 1983090 215865424985.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 4 32 0 1048576 5551119 44584169 16.617358 1.503649 54 1983093 215865292045.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 4 32 1 1048576 5743540 44391748 16.848077 1.551499 54 1983095 215865286669.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 4 32 2 1048576 5551119 44584169 16.256632 1.516484 54 1983093 215865292045.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 4 4 0 1048576 21293935 28841353 18.243018 6.550623 54 1983086 215865227895.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 4 4 1 1048576 21293935 28841353 18.749382 6.690289 54 1983086 215865227895.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 4 4 2 1048576 22205500 27929788 18.413268 6.384292 54 1983092 215865343948.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 4 8 0 1048576 13760634 36374654 17.522697 3.884256 54 1983088 215865313556.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 4 8 1 1048576 13760634 36374654 17.558473 3.908584 54 1983088 215865313556.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 4 8 2 1048576 13760634 36374654 17.640788 3.890629 54 1983088 215865313556.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 8 16 0 1048576 7617539 42517749 16.907762 5.133298 117 3903485 362538488272.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 8 16 1 1048576 7804465 42330823 16.831981 5.131872 117 3903501 362538651253.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 8 16 2 1048576 7804465 42330823 16.752596 5.199922 117 3903501 362538651253.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 8 32 0 1048576 5551119 44584169 16.843175 3.396159 117 3903486 362538455844.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 8 32 1 1048576 5743540 44391748 16.689708 3.403355 117 3903498 362538495319.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 8 32 2 1048576 5551119 44584169 16.331216 3.465996 117 3903486 362538455844.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 8 4 0 1048576 21293935 28841353 18.359370 15.024725 117 3903489 362538733083.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 8 4 1 1048576 21293935 28841353 18.430098 15.132483 117 3903489 362538733083.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 8 4 2 1048576 22205500 27929788 18.333926 14.588787 117 3903489 362538182495.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 8 8 0 1048576 13760634 36374654 17.519020 8.907984 117 3903485 362538529278.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 8 8 1 1048576 13760634 36374654 17.507630 8.922914 117 3903485 362538529278.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepLM uwmetis 8 8 2 1048576 13760634 36374654 17.667293 8.996678 117 3903485 362538529278.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 4 16 0 1048576 5529270 44606018 43.252342 1.571797 102 1983090 215865232452.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 4 16 1 1048576 5530253 44605035 44.425907 1.609339 102 1983089 215865197164.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 4 16 2 1048576 5524662 44610626 43.217179 1.588081 102 1983086 215865403059.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 4 32 0 1048576 3561700 46573588 36.760645 1.005568 101 1983092 215865362414.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 4 32 1 1048576 3564595 46570693 36.495621 1.032237 102 1983091 215865299738.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 4 32 2 1048576 3565445 46569843 35.788981 1.017280 103 1983092 215865307969.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 4 4 0 1048576 18324740 31810548 75.799345 5.484330 92 1983087 215865244542.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 4 4 1 1048576 19094464 31040824 76.838168 5.245461 96 1983093 215865461973.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 4 4 2 1048576 18412715 31722573 78.411538 5.439801 92 1983095 215865457616.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 4 8 0 1048576 9201166 40934122 56.371375 3.119634 98 1983093 215865235681.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 4 8 1 1048576 9169431 40965857 57.698876 3.125940 102 1983096 215865352040.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 4 8 2 1048576 9171909 40963379 56.686418 3.184956 102 1983082 215865236859.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 8 16 0 1048576 5529270 44606018 43.031940 3.111187 220 3903491 362538578884.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 8 16 1 1048576 5530253 44605035 43.805439 3.204482 226 3903488 362538534872.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 8 16 2 1048576 5524662 44610626 43.137373 3.106978 222 3903489 362538544250.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 8 32 0 1048576 3561700 46573588 35.723627 1.897520 224 3903497 362538661986.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 8 32 1 1048576 3564595 46570693 35.716313 1.911210 222 3903487 362538052606.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 8 32 2 1048576 3565445 46569843 36.070957 1.919396 226 3903500 362538598793.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 8 4 0 1048576 18324740 31810548 75.226119 11.198980 201 3903477 362538091638.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 8 4 1 1048576 19094464 31040824 76.085560 10.212208 207 3903493 362538518857.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 8 4 2 1048576 18412715 31722573 77.337736 10.470518 201 3903496 362538547411.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 8 8 0 1048576 9201166 40934122 55.710688 6.101182 214 3903491 362538422878.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 8 8 1 1048576 9169431 40965857 56.229598 5.944744 223 3903496 362538270935.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS diststream 8 8 2 1048576 9171909 40963379 57.374215 6.083270 221 3903505 362538697948.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS random 4 1 0 1048576 50135288 0 30.910177 11.516584 58 1983088 215865331351.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS random 4 1 1 1048576 50135288 0 30.809669 11.586546 58 1983090 215865228432.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS random 4 1 2 1048576 50135288 0 30.852924 11.501295 58 1983093 215865348151.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS random 4 16 0 1048576 3135146 47000142 16.895610 1.787155 104 1983088 215865331351.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS random 4 16 1 1048576 3133799 47001489 16.683527 1.863320 107 1983090 215865228432.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS random 4 16 2 1048576 3132518 47002770 16.699192 1.857527 108 1983093 215865348151.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS random 4 32 0 1048576 1567697 48567591 16.117691 0.986542 104 1983088 215865331351.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS random 4 32 1 1048576 1567098 48568190 16.185307 0.985213 109 1983090 215865228432.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS random 4 32 2 1048576 1566451 48568837 16.283064 0.993531 109 1983093 215865348151.00
rgg_s20_ef48_0.45_0.15_0.15_0.25_exp MRepS random 4 4 0 1048576 12534695 37600593 20.606457 5.613890 100 1983088 215865331351.00
