graph,algo,k,seed,n,m,read_time,running_time,matching_size,matching_weight
rmat_s16_ef48_0.45_0.15_0.15_0.25_exp,MRepLM_32,16,1,65536,3076205,1.821143,0.670290,482207,37326699512.00
rmat_s16_ef48_0.45_0.15_0.15_0.25_exp,MRepLM_32,16,2,65536,3076205,1.424974,0.540341,482214,37326597890.00
rmat_s16_ef48_0.45_0.15_0.15_0.25_exp,kMM_32,16,0,65536,3076205,1.145784,2.337040,482269,37249204293.00
rmat_s16_ef48_0.45_0.15_0.15_0.25_exp,kMM_32,16,1,65536,3076205,1.759224,2.224309,482366,37251514407.00
rmat_s16_ef48_0.45_0.15_0.15_0.25_exp,kMM_32,16,2,65536,3076205,1.692288,2.221300,482395,37247970421.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_uni,MRepLM_32,16,0,16384,784163,0.466416,0.202116,129527,57898922484.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_uni,MRepLM_32,16,1,16384,784163,0.430773,0.213442,129528,57897344961.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_uni,MRepLM_32,16,2,16384,784163,0.396896,0.197365,129528,57897344961.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_uni,kMM_32,16,0,16384,784163,0.489846,0.540668,129491,57502128277.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_uni,kMM_32,16,1,16384,784163,0.486498,0.534300,129519,57496571337.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_uni,kMM_32,16,2,16384,784163,0.421810,0.680652,129493,57478168790.00
rmat_s16_ef48_0.55_0.15_0.15_0.15_uni,MRepLM_32,16,0,65536,2788673,1.179132,0.455695,297905,112558878457.00
rmat_s16_ef48_0.55_0.15_0.15_0.15_uni,MRepLM_32,16,1,65536,2788673,1.596586,0.648787,297909,112560115683.00
rmat_s16_ef48_0.55_0.15_0.15_0.15_uni,MRepLM_32,16,2,65536,2788673,1.636949,0.682722,297896,112558165244.00
rmat_s16_ef48_0.55_0.15_0.15_0.15_uni,kMM_32,16,0,65536,2788673,1.620089,1.457062,298945,112266146328.00
rmat_s16_ef48_0.55_0.15_0.15_0.15_uni,kMM_32,16,1,65536,2788673,1.613228,1.534797,298859,112275267136.00
rmat_s16_ef48_0.55_0.15_0.15_0.15_uni,kMM_32,16,2,65536,2788673,1.610460,1.471681,298862,112245684355.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_exp,MRepLM_32,16,0,8388608,201192583,140.183411,121.766858,52042320,3203301239432.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_exp,MRepLM_32,16,1,8388608,201192583,145.187340,118.765473,52042373,3203301645678.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_exp,MRepLM_32,16,2,8388608,201192583,149.254779,118.131929,52042311,3203301714058.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_exp,kMM_32,16,0,8388608,201192583,147.783024,280.407719,52097801,3200585540749.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_exp,kMM_32,16,1,8388608,201192583,140.290426,279.020512,52095602,3200582509114.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_exp,kMM_32,16,2,8388608,201192583,144.075314,276.998790,52097528,3200591297191.00
rmat_s23_ef24_0.55_0.15_0.15_0.15_uni,MRepLM_32,16,0,8388608,198780869,141.570105,94.789406,23645801,8423773405709.00
rmat_s23_ef24_0.55_0.15_0.15_0.15_uni,MRepLM_32,16,1,8388608,198780869,141.760773,99.473928,23645781,8423770392344.00
rmat_s23_ef24_0.55_0.15_0.15_0.15_uni,MRepLM_32,16,2,8388608,198780869,141.450811,90.573247,23645856,8423779248959.00
rmat_s23_ef24_0.55_0.15_0.15_0.15_uni,kMM_32,16,0,8388608,198780869,129.177748,119.417810,23753773,8420113569586.00
rmat_s23_ef24_0.55_0.15_0.15_0.15_uni,kMM_32,16,1,8388608,198780869,119.058173,115.946154,23753722,8420108325767.00
rmat_s23_ef24_0.55_0.15_0.15_0.15_uni,kMM_32,16,2,8388608,198780869,120.280520,119.986821,23753369,8420088324668.00
rmat_s18_ef48_0.55_0.15_0.15_0.15_exp,MRepLM_32,16,0,262144,11686498,8.066240,2.946915,1103417,79547834746.00
rmat_s18_ef48_0.55_0.15_0.15_0.15_exp,MRepLM_32,16,1,262144,11686498,8.326492,3.234255,1103411,79547981138.00
rmat_s18_ef48_0.55_0.15_0.15_0.15_exp,MRepLM_32,16,2,262144,11686498,7.905700,2.665877,1103410,79547966909.00
rmat_s18_ef48_0.55_0.15_0.15_0.15_exp,kMM_32,16,0,262144,11686498,7.628904,6.046615,1108479,79802358852.00
rmat_s18_ef48_0.55_0.15_0.15_0.15_exp,kMM_32,16,1,262144,11686498,7.703424,6.041157,1108555,79797848645.00
rmat_s18_ef48_0.55_0.15_0.15_0.15_exp,kMM_32,16,2,262144,11686498,6.898163,6.027793,1108346,79789726653.00
rmat_s17_ef48_0.55_0.15_0.15_0.15_uni,MRepLM_32,16,0,131072,5725537,3.759832,1.140372,571349,215901434696.00
rmat_s17_ef48_0.55_0.15_0.15_0.15_uni,MRepLM_32,16,1,131072,5725537,3.625204,1.261925,571330,215898446593.00
rmat_s17_ef48_0.55_0.15_0.15_0.15_uni,MRepLM_32,16,2,131072,5725537,3.630844,1.152572,571342,215901948291.00
rmat_s17_ef48_0.55_0.15_0.15_0.15_uni,kMM_32,16,0,131072,5725537,3.415974,2.975637,573823,215275290077.00
rmat_s17_ef48_0.55_0.15_0.15_0.15_uni,kMM_32,16,1,131072,5725537,3.559150,2.876392,573824,215317234298.00
rmat_s17_ef48_0.55_0.15_0.15_0.15_uni,kMM_32,16,2,131072,5725537,3.536236,2.762317,573627,215255554502.00
rmat_s15_ef48_0.55_0.15_0.15_0.15_exp,MRepLM_32,16,0,32768,1349417,0.948069,0.346601,154450,11167319597.00
rmat_s15_ef48_0.55_0.15_0.15_0.15_exp,MRepLM_32,16,1,32768,1349417,0.817660,0.343091,154450,11167338966.00
rmat_s15_ef48_0.55_0.15_0.15_0.15_exp,MRepLM_32,16,2,32768,1349417,0.784055,0.333818,154450,11167319597.00
rmat_s15_ef48_0.55_0.15_0.15_0.15_exp,kMM_32,16,0,32768,1349417,0.735666,0.860693,155242,11199869471.00
rmat_s15_ef48_0.55_0.15_0.15_0.15_exp,kMM_32,16,1,32768,1349417,0.796259,0.909040,155211,11200639284.00
rmat_s15_ef48_0.55_0.15_0.15_0.15_exp,kMM_32,16,2,32768,1349417,0.767589,0.899814,155165,11201265929.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,MRepLM_32,16,0,524288,25163507,15.956907,7.684797,4144856,358910424871.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,MRepLM_32,16,1,524288,25163507,16.380836,6.493329,4144873,358910790892.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,MRepLM_32,16,2,524288,25163507,16.224945,6.258325,4144905,358911269040.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,kMM_32,16,0,524288,25163507,15.405324,21.247812,4143345,356337380995.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,kMM_32,16,1,524288,25163507,16.045206,20.274667,4143528,356358390995.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,kMM_32,16,2,524288,25163507,16.215847,19.988891,4143928,356352930458.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,MRepLM_32,16,0,131072,6201300,4.024227,1.433836,958632,73922289327.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,MRepLM_32,16,1,131072,6201300,3.607827,1.252418,958625,73922458183.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,MRepLM_32,16,2,131072,6201300,2.956730,1.248595,958639,73922469038.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,kMM_32,16,0,131072,6201300,3.683985,4.806240,958701,73785397907.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,kMM_32,16,1,131072,6201300,3.845405,4.725559,958720,73782586759.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,kMM_32,16,2,131072,6201300,3.220011,4.676388,958765,73786569902.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,MRepLM_32,16,0,1048576,48121491,31.086635,20.619365,4086011,294533022121.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,MRepLM_32,16,1,1048576,48121491,30.660672,19.667869,4086022,294533171922.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,MRepLM_32,16,2,1048576,48121491,32.924338,18.504549,4086002,294532960411.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,kMM_32,16,0,1048576,48121491,31.632943,22.314991,4109653,295546367042.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,kMM_32,16,1,1048576,48121491,31.486245,22.405925,4109619,295551830750.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,kMM_32,16,2,1048576,48121491,30.565536,22.812866,4109705,295554500267.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni,MRepLM_32,16,0,1048576,50329246,35.270018,12.875400,8289748,3708133222735.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni,MRepLM_32,16,1,1048576,50329246,33.173845,13.769979,8289731,3708151965658.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni,MRepLM_32,16,2,1048576,50329246,31.368181,12.463003,8289744,3708154228378.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni,kMM_32,16,0,1048576,50329246,32.650301,39.370212,8287685,3682458218048.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni,kMM_32,16,1,1048576,50329246,32.919248,41.100751,8287382,3682435611793.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_uni,kMM_32,16,2,1048576,50329246,34.374663,40.517391,8287586,3682417203486.00
rmat_s22_ef24_0.55_0.15_0.15_0.15_uni,MRepLM_32,16,0,4194304,99003497,68.711196,43.647615,12283783,4379631777183.00
rmat_s22_ef24_0.55_0.15_0.15_0.15_uni,MRepLM_32,16,1,4194304,99003497,65.359500,42.904996,12283790,4379619390535.00
rmat_s22_ef24_0.55_0.15_0.15_0.15_uni,MRepLM_32,16,2,4194304,99003497,68.588130,36.268739,12283800,4379626734307.00
rmat_s22_ef24_0.55_0.15_0.15_0.15_uni,kMM_32,16,0,4194304,99003497,70.494118,65.256979,12331021,4377967999891.00
rmat_s22_ef24_0.55_0.15_0.15_0.15_uni,kMM_32,16,1,4194304,99003497,55.363066,63.919080,12330219,4377873756592.00
rmat_s22_ef24_0.55_0.15_0.15_0.15_uni,kMM_32,16,2,4194304,99003497,66.417964,63.125750,12330650,4377924823392.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni,MRepLM_32,16,0,1048576,50135639,34.162542,17.366506,7499992,3039039830489.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni,MRepLM_32,16,1,1048576,50135639,33.631237,15.945337,7500146,3039056451853.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni,MRepLM_32,16,2,1048576,50135639,31.949240,16.211629,7500147,3039056045365.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni,kMM_32,16,0,1048576,50135639,29.576696,33.376866,7500074,3023026461360.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni,kMM_32,16,1,1048576,50135639,30.105283,32.650220,7499620,3023045935353.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni,kMM_32,16,2,1048576,50135639,25.412038,31.611039,7499605,3023014235555.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,MRepLM_32,16,0,131072,6201533,4.316827,1.438912,958461,392256954664.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,MRepLM_32,16,1,131072,6201533,4.225984,1.614370,958480,392258509047.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,MRepLM_32,16,2,131072,6201533,4.266281,1.576551,958518,392261796184.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,kMM_32,16,0,131072,6201533,3.989060,4.590348,958135,390042841914.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,kMM_32,16,1,131072,6201533,3.631713,4.537945,958129,390077752838.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,kMM_32,16,2,131072,6201533,3.681964,4.030711,958225,390063680832.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_exp,kCS_1,16,0,262144,12465578,14.676169,5.687091,1903414,146205710867.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_exp,kCS_1,16,1,262144,12465578,15.238156,6.423889,1903407,146205706856.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_exp,kCS_1,16,2,262144,12465578,14.563645,5.856918,1903446,146206453712.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_exp,kCS_32,16,0,262144,12465578,4.691374,0.205965,1903414,146205710867.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_exp,kCS_32,16,1,262144,12465578,4.482237,0.180300,1903407,146205706856.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_exp,kCS_32,16,2,262144,12465578,4.491716,0.185591,1903446,146206453712.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_uni,kCS_1,16,0,262144,12465402,14.398775,5.514742,1902668,775840764697.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_uni,kCS_1,16,1,262144,12465402,15.118486,6.049125,1902672,775830535305.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_uni,kCS_1,16,2,262144,12465402,14.851342,5.825044,1902643,775833696893.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_uni,kCS_32,16,0,262144,12465402,4.804048,0.229003,1902668,775840764697.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_uni,kCS_32,16,1,262144,12465402,4.422773,0.203060,1902672,775830535305.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_uni,kCS_32,16,2,262144,12465402,4.461891,0.220545,1902643,775833696893.00
rmat_s21_ef24_0.55_0.15_0.15_0.15_exp,kCS_1,16,0,2097152,49251994,65.835516,51.904047,6380530,408751496461.00
rmat_s21_ef24_0.55_0.15_0.15_0.15_exp,kCS_1,16,1,2097152,49251994,67.699580,52.994633,6380534,408751541999.00
rmat_s21_ef24_0.55_0.15_0.15_0.15_exp,kCS_1,16,2,2097152,49251994,66.345418,53.613440,6380543,408751621739.00
rmat_s21_ef24_0.55_0.15_0.15_0.15_exp,kCS_32,16,0,2097152,49251994,18.624672,1.420290,6380530,408751496461.00
rmat_s21_ef24_0.55_0.15_0.15_0.15_exp,kCS_32,16,1,2097152,49251994,18.555989,1.505850,6380534,408751541999.00
rmat_s21_ef24_0.55_0.15_0.15_0.15_exp,kCS_32,16,2,2097152,49251994,17.982449,1.521157,6380543,408751621739.00
rmat_s24_ef24_0.55_0.15_0.15_0.15_exp,kCS_1,16,0,16777216,398753197,626.600092,509.012893,45347542,2917789455041.00
rmat_s24_ef24_0.55_0.15_0.15_0.15_exp,kCS_1,16,1,16777216,398753197,632.526286,507.871863,45347552,2917789577496.00
rmat_s24_ef24_0.55_0.15_0.15_0.15_exp,kCS_1,16,2,16777216,398753197,628.643887,504.728202,45347527,2917789559786.00
rmat_s24_ef24_0.55_0.15_0.15_0.15_exp,kCS_32,16,0,16777216,398753197,169.664879,21.838538,45347542,2917789455041.00
rmat_s24_ef24_0.55_0.15_0.15_0.15_exp,kCS_32,16,1,16777216,398753197,164.919245,21.633522,45347552,2917789577496.00
rmat_s24_ef24_0.55_0.15_0.15_0.15_exp,kCS_32,16,2,16777216,398753197,164.974024,22.168512,45347527,2917789559786.00
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,kCS_1,16,0,8388608,201325985,330.254508,207.738203,65292738,26363227389885.00
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,kCS_1,16,1,8388608,201325985,331.883035,206.469562,65292806,26363250763191.00
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,kCS_1,16,2,8388608,201325985,327.913993,208.516157,65292688,26363248385480.00
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,kCS_32,16,0,8388608,201325985,97.791637,10.714725,65292738,26363227389885.00
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,kCS_32,16,1,8388608,201325985,92.797538,10.532215,65292806,26363250763191.00
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,kCS_32,16,2,8388608,201325985,97.473518,10.906764,65292688,26363248385480.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_uni,kCS_1,16,0,8388608,201194109,315.624422,240.379973,52045502,19126268780462.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_uni,kCS_1,16,1,8388608,201194109,316.124448,239.144002,52045540,19126252010112.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_uni,kCS_1,16,2,8388608,201194109,318.146238,239.560629,52045474,19126257265505.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_uni,kCS_32,16,0,8388608,201194109,86.965339,12.017696,52045502,19126268780462.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_uni,kCS_32,16,1,8388608,201194109,86.139103,11.807230,52045540,19126252010112.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_uni,kCS_32,16,2,8388608,201194109,83.989264,11.771622,52045474,19126257265505.00
rmat_s19_ef48_0.55_0.15_0.15_0.15_exp,kCS_1,16,0,524288,23756720,27.603989,12.842766,2124870,153138058536.00
rmat_s19_ef48_0.55_0.15_0.15_0.15_exp,kCS_1,16,1,524288,23756720,29.000934,15.363104,2124881,153138133534.00
rmat_s19_ef48_0.55_0.15_0.15_0.15_exp,kCS_1,16,2,524288,23756720,28.189138,13.540287,2124882,153137987322.00
rmat_s19_ef48_0.55_0.15_0.15_0.15_exp,kCS_32,16,0,524288,23756720,8.606318,0.370450,2124870,153138058536.00
rmat_s19_ef48_0.55_0.15_0.15_0.15_exp,kCS_32,16,1,524288,23756720,8.648290,0.325925,2124881,153138133534.00
rmat_s19_ef48_0.55_0.15_0.15_0.15_exp,kCS_32,16,2,524288,23756720,8.035413,0.380992,2124882,153137987322.00
rmat_s22_ef24_0.25_0.25_0.25_0.25_exp,kCS_1,16,0,4194304,100662680,156.546446,98.802866,32645431,2141287352190.00
rmat_s22_ef24_0.25_0.25_0.25_0.25_exp,kCS_1,16,1,4194304,100662680,158.734718,99.764410,32645505,2141285728200.00
rmat_s22_ef24_0.25_0.25_0.25_0.25_exp,kCS_1,16,2,4194304,100662680,156.367385,100.679086,32645475,2141286678431.00
rmat_s22_ef24_0.25_0.25_0.25_0.25_exp,kCS_32,16,0,4194304,100662680,42.408892,4.305414,32645431,2141287352190.00
rmat_s22_ef24_0.25_0.25_0.25_0.25_exp,kCS_32,16,1,4194304,100662680,43.820617,4.629701,32645505,2141285728200.00
rmat_s22_ef24_0.25_0.25_0.25_0.25_exp,kCS_32,16,2,4194304,100662680,42.685448,4.411049,32645475,2141286678431.00
rmat_s15_ef48_0.55_0.15_0.15_0.15_uni,kCS_1,16,0,32768,1349809,0.549339,0.190123,154524,58735615315.00
rmat_s15_ef48_0.55_0.15_0.15_0.15_uni,kCS_1,16,1,32768,1349809,0.550422,0.192517,154521,58735462320.00
rmat_s15_ef48_0.55_0.15_0.15_0.15_uni,kCS_1,16,2,32768,1349809,0.565825,0.228246,154522,58735643305.00
rmat_s15_ef48_0.55_0.15_0.15_0.15_uni,kCS_32,16,0,32768,1349809,0.726199,0.076655,154524,58735615315.00
rmat_s15_ef48_0.55_0.15_0.15_0.15_uni,kCS_32,16,1,32768,1349809,0.720483,0.071911,154521,58735462320.00
rmat_s15_ef48_0.55_0.15_0.15_0.15_uni,kCS_32,16,2,32768,1349809,0.725828,0.078447,154522,58735643305.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,kCS_1,16,0,1048576,48125802,67.633904,33.394109,4088384,1533137444269.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,kCS_1,16,1,1048576,48125802,58.752869,30.560033,4088369,1533129676616.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,kCS_1,16,2,1048576,48125802,58.485003,29.233829,4088375,1533130192718.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,kCS_32,16,0,1048576,48125802,16.677073,0.911279,4088384,1533137444269.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,kCS_32,16,1,1048576,48125802,17.229252,0.824158,4088369,1533129676616.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,kCS_32,16,2,1048576,48125802,17.153575,0.720383,4088375,1533130192718.00
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,kCS_1,16,0,131072,6289081,4.019336,1.123180,1036230,463520606859.00
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,kCS_1,16,1,131072,6289081,5.221117,1.087247,1036240,463529300611.00
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,kCS_1,16,2,131072,6289081,4.727295,1.045437,1036243,463526044717.00
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,kCS_32,16,0,131072,6289081,2.186197,0.121705,1036230,463520606859.00
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,kCS_32,16,1,131072,6289081,2.284619,0.131983,1036240,463529300611.00
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,kCS_32,16,2,131072,6289081,2.174310,0.113770,1036243,463526044717.00
rmat_s18_ef48_0.25_0.25_0.25_0.25_exp,kCS_1,16,0,262144,12580565,13.657988,4.381352,2072446,179596630788.00
rmat_s18_ef48_0.25_0.25_0.25_0.25_exp,kCS_1,16,1,262144,12580565,15.620782,4.485172,2072461,179596548454.00
rmat_s18_ef48_0.25_0.25_0.25_0.25_exp,kCS_1,16,2,262144,12580565,16.009499,4.148748,2072414,179595127145.00
rmat_s18_ef48_0.25_0.25_0.25_0.25_exp,kCS_32,16,0,262144,12580565,4.529059,0.205045,2072446,179596630788.00
rmat_s18_ef48_0.25_0.25_0.25_0.25_exp,kCS_32,16,1,262144,12580565,4.289384,0.186939,2072461,179596548454.00
rmat_s18_ef48_0.25_0.25_0.25_0.25_exp,kCS_32,16,2,262144,12580565,4.219450,0.192944,2072414,179595127145.00
rmat_s14_ef48_0.45_0.15_0.15_0.25_uni,kCS_1,16,0,16384,746906,0.278548,0.089018,122349,50566897634.00
rmat_s14_ef48_0.45_0.15_0.15_0.25_uni,kCS_1,16,1,16384,746906,0.286561,0.092245,122345,50566117334.00
rmat_s14_ef48_0.45_0.15_0.15_0.25_uni,kCS_1,16,2,16384,746906,0.345625,0.092276,122351,50566860930.00
rmat_s14_ef48_0.45_0.15_0.15_0.25_uni,kCS_32,16,0,16384,746906,0.302350,0.066076,122349,50566897634.00
rmat_s14_ef48_0.45_0.15_0.15_0.25_uni,kCS_32,16,1,16384,746906,0.360999,0.068067,122345,50566117334.00
rmat_s14_ef48_0.45_0.15_0.15_0.25_uni,kCS_32,16,2,16384,746906,0.396511,0.074581,122351,50566860930.00
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,kCS_1,16,0,16384,647545,0.299325,0.095158,80189,30598945373.00
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,kCS_1,16,1,16384,647545,0.354567,0.081560,80190,30599085748.00
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,kCS_1,16,2,16384,647545,0.287955,0.087363,80189,30598945373.00
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,kCS_32,16,0,16384,647545,0.289176,0.070317,80189,30598945373.00
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,kCS_32,16,1,16384,647545,0.238997,0.053706,80190,30599085748.00
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,kCS_32,16,2,16384,647545,0.346229,0.072745,80189,30598945373.00
rmat_s24_ef24_0.25_0.25_0.25_0.25_uni,kCS_1,16,0,16777216,402652592,688.889492,442.391585,130582826,52727077552547.00
rmat_s24_ef24_0.25_0.25_0.25_0.25_uni,kCS_1,16,1,16777216,402652592,696.460027,446.207609,130582955,52727111286543.00
rmat_s24_ef24_0.25_0.25_0.25_0.25_uni,kCS_1,16,2,16777216,402652592,691.492079,439.606925,130582795,52727113616742.00
rmat_s24_ef24_0.25_0.25_0.25_0.25_uni,kCS_32,16,0,16777216,402652592,191.687020,21.948696,130582826,52727077552547.00
rmat_s24_ef24_0.25_0.25_0.25_0.25_uni,kCS_32,16,1,16777216,402652592,196.190719,21.817141,130582955,52727111286543.00
rmat_s24_ef24_0.25_0.25_0.25_0.25_uni,kCS_32,16,2,16777216,402652592,196.118607,22.357614,130582795,52727113616742.00
rmat_s22_ef24_0.25_0.25_0.25_0.25_uni,kCS_1,16,0,4194304,100662701,151.912548,97.263600,32644383,13181481576970.00
rmat_s22_ef24_0.25_0.25_0.25_0.25_uni,kCS_1,16,1,4194304,100662701,157.081099,97.214857,32644551,13181494271014.00
rmat_s22_ef24_0.25_0.25_0.25_0.25_uni,kCS_1,16,2,4194304,100662701,160.971167,96.454548,32644524,13181500567878.00
rmat_s22_ef24_0.25_0.25_0.25_0.25_uni,kCS_32,16,0,4194304,100662701,41.951816,4.229824,32644383,13181481576970.00
rmat_s22_ef24_0.25_0.25_0.25_0.25_uni,kCS_32,16,1,4194304,100662701,43.081387,4.125780,32644551,13181494271014.00
rmat_s22_ef24_0.25_0.25_0.25_0.25_uni,kCS_32,16,2,4194304,100662701,43.973244,4.012033,32644524,13181500567878.00
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,kCS_1,16,0,4194304,100560801,143.308194,111.418247,26310605,9684051181290.00
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,kCS_1,16,1,4194304,100560801,150.116766,113.202144,26310603,9684039584695.00
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,kCS_1,16,2,4194304,100560801,151.842253,111.214775,26310576,9684044015619.00
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,kCS_32,16,0,4194304,100560801,39.972799,4.837053,26310605,9684051181290.00
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,kCS_32,16,1,4194304,100560801,40.122090,4.621471,26310603,9684039584695.00
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,kCS_32,16,2,4194304,100560801,40.383479,4.796898,26310576,9684044015619.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,kCS_1,16,0,65536,3143381,1.367712,0.394363,518106,231790991776.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,kCS_1,16,1,65536,3143381,1.399277,0.532621,518105,231790661570.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,kCS_1,16,2,65536,3143381,1.756715,0.452609,518116,231795271411.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,kCS_32,16,0,65536,3143381,1.293025,0.090584,518106,231790991776.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,kCS_32,16,1,65536,3143381,1.252230,0.107615,518105,231790661570.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,kCS_32,16,2,65536,3143381,1.180534,0.082437,518116,231795271411.00
rmat_s19_ef48_0.45_0.15_0.15_0.25_uni,kCS_1,16,0,524288,25014129,30.848252,14.190564,3777668,1536096904048.00
rmat_s19_ef48_0.45_0.15_0.15_0.25_uni,kCS_1,16,1,524288,25014129,31.669142,14.140677,3777668,1536093669414.00
rmat_s19_ef48_0.45_0.15_0.15_0.25_uni,kCS_1,16,2,524288,25014129,31.488982,14.394205,3777607,1536085517650.00
rmat_s19_ef48_0.45_0.15_0.15_0.25_uni,kCS_32,16,0,524288,25014129,9.364390,0.400293,3777668,1536096904048.00
rmat_s19_ef48_0.45_0.15_0.15_0.25_uni,kCS_32,16,1,524288,25014129,9.063416,0.436214,3777668,1536093669414.00
