graph algo p k cores repeat v local_e cross_e read_time running_time rounds matching_size matching_weight
rmat_s28_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 32 0 268435456 67099808 2080259194 112.659071 55.098632 52 388875593 25950168733099.00
rmat_s28_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 32 1 268435456 67119917 2080239085 112.962785 54.784726 52 388875601 25950169920001.00
rmat_s28_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 32 2 268435456 67099121 2080259881 112.198115 55.178536 53 388875655 25950168519441.00
rmat_s28_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 32 0 268435456 67109684 2080248957 115.801218 54.747679 51 388863271 146193991835631.00
rmat_s28_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 32 1 268435456 67103617 2080255024 115.282532 54.887144 51 388863279 146193995899015.00
rmat_s28_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 32 2 268435456 67115143 2080243498 115.539510 54.907177 52 388863259 146193985475346.00
rmat_s28_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 32 0 268435456 67015755 2077600073 104.293693 42.892543 59 163139611 10994947160989.00
rmat_s28_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 32 1 268435456 67031909 2077583919 104.428790 42.828028 60 163139647 10994947623325.00
rmat_s28_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 32 2 268435456 67015389 2077600439 103.928021 42.799238 59 163139634 10994947230275.00
rmat_s28_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 32 0 268435456 67013638 2077598515 107.459885 42.694271 60 163115001 58827237802990.00
