graph algo epsilon k cores repeat v local_e cross_e read_time running_time rounds matching_size matching_weight
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 2 8 2 1048576 6018977 42102514 4.014384 7.261759 2 743903 23772212295.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 8 1 0 1048576 48121491 0 11.835045 9.954961 1 2844421 91016421733.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 8 1 1 1048576 48121491 0 12.156017 9.873737 1 2844421 91016421733.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 8 1 2 1048576 48121491 0 13.667144 9.293917 1 2844421 91016421733.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 8 32 0 1048576 1502893 46618598 4.365675 11.103102 2 2492542 79768530280.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 8 32 1 1048576 1503099 46618392 5.560253 11.018395 2 2492191 79769382125.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 8 32 2 1048576 1504839 46616652 5.272385 10.846618 2 2491896 79715173429.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 8 8 0 1048576 6015398 42106093 4.173653 18.665952 2 2496674 79855364869.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 8 8 1 1048576 6013437 42108054 4.198890 19.443765 2 2496105 79900024157.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp kM 1 8 8 2 1048576 6018977 42102514 4.088790 18.732209 2 2496495 79873958519.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 16 1 0 1048576 48125802 0 17.000984 330.744425 154 4105232 1538873300612.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 16 1 1 1048576 48125802 0 16.477885 332.101588 154 4105232 1538873300612.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 16 1 2 1048576 48125802 0 16.328377 333.534307 154 4105232 1538873300612.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 16 32 0 1048576 1503024 46622778 3.323025 25.395462 150 4104745 1538763230122.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 16 32 1 1048576 1505506 46620296 3.966697 25.448872 148 4104579 1538750383745.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 16 32 2 1048576 1503146 46622656 3.949928 25.690757 145 4104826 1538763453512.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 16 8 0 1048576 6013220 42112582 3.903768 38.588170 150 4104802 1538800342895.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 16 8 1 1048576 6015477 42110325 4.650986 40.518586 147 4104550 1538763445950.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 16 8 2 1048576 6018915 42106887 4.614393 39.980183 151 4104991 1538831277928.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 2 1 0 1048576 48125802 0 12.319580 15.424061 27 707138 294219038509.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 2 1 1 1048576 48125802 0 13.132873 19.824741 27 707138 294219038509.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 2 1 2 1048576 48125802 0 13.103913 19.482185 27 707138 294219038509.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 2 32 0 1048576 1503024 46622778 4.238720 4.013128 27 707190 294246567772.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 2 32 1 1048576 1505506 46620296 4.545430 3.930511 31 707239 294246196999.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 2 32 2 1048576 1503146 46622656 4.487684 3.917289 26 707216 294272238475.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 2 8 0 1048576 6013220 42112582 4.267242 6.176308 26 707073 294152139262.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 2 8 1 1048576 6015477 42110325 4.009054 6.167612 27 707274 294270417888.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 2 8 2 1048576 6018915 42106887 4.089301 6.218433 27 707341 294303233327.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 8 1 0 1048576 48125802 0 21.846574 217.908803 88 2386992 932738947806.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 8 1 1 1048576 48125802 0 26.189718 217.042104 88 2386992 932738947806.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 8 1 2 1048576 48125802 0 26.293451 215.877923 88 2386992 932738947806.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 8 32 0 1048576 1503024 46622778 4.139932 15.498084 87 2387421 932760723163.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 8 32 1 1048576 1505506 46620296 4.468982 15.057243 87 2387126 932717764186.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 8 32 2 1048576 1503146 46622656 4.292716 15.058030 87 2387258 932709071656.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 8 8 0 1048576 6013220 42112582 3.968256 21.572923 86 2387486 932771052754.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 8 8 1 1048576 6015477 42110325 4.156848 24.432694 87 2387188 932747797358.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.0001 8 8 2 1048576 6018915 42106887 4.069167 25.401617 85 2387029 932717278463.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 16 1 0 1048576 48125802 0 11.554986 86.744177 106 4105217 1539104733543.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 16 1 1 1048576 48125802 0 12.533135 95.985645 106 4105217 1539104733543.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 16 1 2 1048576 48125802 0 13.080293 94.004188 106 4105217 1539104733543.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 16 32 0 1048576 1503024 46622778 4.369440 22.004836 102 4104863 1538946325594.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 16 32 1 1048576 1505506 46620296 4.653749 22.195078 104 4105126 1538973596402.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 16 32 2 1048576 1503146 46622656 4.526919 22.008862 103 4105322 1539029499417.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 16 8 0 1048576 6013220 42112582 4.030203 33.720413 101 4105223 1539106862662.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 16 8 1 1048576 6015477 42110325 4.020382 34.506422 102 4105183 1538999261953.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 16 8 2 1048576 6018915 42106887 4.035989 33.976761 103 4104613 1538974875460.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 2 1 0 1048576 48125802 0 22.970997 17.533862 24 707210 294357541282.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 2 1 1 1048576 48125802 0 23.340309 11.038754 24 707210 294357541282.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 2 1 2 1048576 48125802 0 21.549237 7.882953 24 707210 294357541282.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 2 32 0 1048576 1503024 46622778 5.619721 3.723068 26 707308 294324906053.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 2 32 1 1048576 1505506 46620296 5.807728 3.751251 26 707214 294311737137.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 2 32 2 1048576 1503146 46622656 5.788413 3.690113 23 707172 294283000022.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 2 8 0 1048576 6013220 42112582 4.060007 6.004212 22 707063 294278974628.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 2 8 1 1048576 6015477 42110325 4.012632 5.844456 23 707274 294282547426.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 2 8 2 1048576 6018915 42106887 4.136919 6.157719 23 707227 294325348419.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 8 1 0 1048576 48125802 0 26.103914 50.487163 67 2387643 933018784447.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 8 1 1 1048576 48125802 0 26.431669 50.480177 67 2387643 933018784447.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 8 1 2 1048576 48125802 0 26.553220 49.155161 67 2387643 933018784447.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 8 32 0 1048576 1503024 46622778 3.235647 12.130863 65 2387346 932863671425.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 8 32 1 1048576 1505506 46620296 3.721385 12.095628 65 2387813 932950211260.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 8 32 2 1048576 1503146 46622656 3.981811 12.108506 66 2387615 932869410153.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 8 8 0 1048576 6013220 42112582 3.953983 19.446151 68 2387246 932860796113.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 8 8 1 1048576 6015477 42110325 4.055688 19.735351 64 2387295 932916652772.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.001 8 8 2 1048576 6018915 42106887 3.996339 19.695939 66 2387334 932906444319.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 16 1 0 1048576 48125802 0 13.084105 24.003386 55 4107104 1540220561452.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 16 1 1 1048576 48125802 0 12.383295 24.004994 55 4107104 1540220561452.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 16 1 2 1048576 48125802 0 12.288438 25.572217 55 4107104 1540220561452.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 16 32 0 1048576 1503024 46622778 4.712015 18.597326 56 4106865 1539757309536.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 16 32 1 1048576 1505506 46620296 4.740303 18.589194 54 4106973 1539813047126.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 16 32 2 1048576 1503146 46622656 4.637651 18.469744 55 4107047 1539852258361.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 16 8 0 1048576 6013220 42112582 4.118469 30.123704 55 4106450 1539763514816.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 16 8 1 1048576 6015477 42110325 4.135610 29.798044 56 4106721 1539810484072.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 16 8 2 1048576 6018915 42106887 4.044403 30.006099 56 4106866 1539831272201.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 2 1 0 1048576 48125802 0 12.994175 7.900713 17 707483 294832235126.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 2 1 1 1048576 48125802 0 12.736607 8.326186 17 707483 294832235126.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 2 1 2 1048576 48125802 0 13.189394 8.481634 17 707483 294832235126.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 2 32 0 1048576 1503024 46622778 4.957614 3.506965 16 707545 294394268607.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 2 32 1 1048576 1505506 46620296 4.857680 3.387158 16 707520 294325753978.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 2 32 2 1048576 1503146 46622656 5.015702 3.471690 17 707428 294379600014.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 2 8 0 1048576 6013220 42112582 4.227544 5.492388 18 707591 294380755240.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 2 8 1 1048576 6015477 42110325 4.012849 5.475510 17 707420 294332266161.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 2 8 2 1048576 6018915 42106887 4.004741 5.452901 16 707318 294306803130.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 8 1 0 1048576 48125802 0 12.281530 16.051718 38 2388909 933821901325.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 8 1 1 1048576 48125802 0 12.345466 16.516592 38 2388909 933821901325.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 8 1 2 1048576 48125802 0 13.256874 15.276122 38 2388909 933821901325.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 8 32 0 1048576 1503024 46622778 4.893069 11.281854 38 2388596 933380155710.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 8 32 1 1048576 1505506 46620296 5.091586 11.034643 39 2388834 933402593179.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 8 32 2 1048576 1503146 46622656 5.159486 11.176628 41 2388273 933320677332.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 8 8 0 1048576 6013220 42112582 4.253893 18.561638 39 2388763 933439658943.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 8 8 1 1048576 6015477 42110325 4.110738 18.569890 38 2388475 933369200616.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.01 8 8 2 1048576 6018915 42106887 4.086890 18.801304 38 2388904 933461767907.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 16 1 0 1048576 48125802 0 12.355133 9.392942 20 4122989 1548896527192.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 16 1 1 1048576 48125802 0 12.600495 9.778528 20 4122989 1548896527192.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 16 1 2 1048576 48125802 0 12.548082 10.635672 20 4122989 1548896527192.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 16 32 0 1048576 1503024 46622778 4.780460 17.104819 21 4104657 1529231444218.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 16 32 1 1048576 1505506 46620296 4.553337 16.882773 20 4104539 1529148088707.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 16 32 2 1048576 1503146 46622656 4.354456 16.911844 20 4104621 1529150323738.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 16 8 0 1048576 6013220 42112582 4.120561 29.021301 21 4105008 1529841875374.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 16 8 1 1048576 6015477 42110325 4.012503 29.008780 20 4104455 1529697082140.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 16 8 2 1048576 6018915 42106887 4.061044 29.042336 21 4104380 1529635922960.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 2 1 0 1048576 48125802 0 12.035960 7.360858 9 714844 300076874945.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 2 1 1 1048576 48125802 0 12.872081 7.386538 9 714844 300076874945.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 2 1 2 1048576 48125802 0 13.207265 7.709772 9 714844 300076874945.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 2 32 0 1048576 1503024 46622778 4.856844 3.171510 9 706919 290597303867.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 2 32 1 1048576 1505506 46620296 4.662019 3.138305 9 706778 290573946839.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 2 32 2 1048576 1503146 46622656 4.878887 3.138557 10 707085 290525987896.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 2 8 0 1048576 6013220 42112582 4.184938 5.338144 9 707121 290767484525.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 2 8 1 1048576 6015477 42110325 4.057137 5.419884 10 707174 290756987500.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 2 8 2 1048576 6018915 42106887 4.031824 5.393136 10 707038 290708354312.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 16 1 0 1048576 48125802 0 20.469648 459.225459 176 4104851 1538777504472.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 16 1 1 1048576 48125802 0 19.928431 453.046617 176 4104851 1538777504472.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 16 1 2 1048576 48125802 0 18.986710 455.017967 176 4104851 1538777504472.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 16 32 0 1048576 1503024 46622778 3.169590 27.656149 176 4104886 1538731013338.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 16 32 1 1048576 1505506 46620296 3.925216 27.792591 176 4104603 1538748599769.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 16 32 2 1048576 1503146 46622656 3.794442 28.071552 178 4104820 1538759814640.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 16 8 0 1048576 6013220 42112582 3.976431 42.344275 178 4104700 1538796965333.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 16 8 1 1048576 6015477 42110325 4.126225 44.006491 173 4104771 1538773789973.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 16 8 2 1048576 6018915 42106887 4.363930 43.595360 178 4104658 1538740096097.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 8 1 0 1048576 48125802 0 12.374912 8.270686 17 2400471 941359915563.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 8 1 1 1048576 48125802 0 13.067320 9.090085 17 2400471 941359915563.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 8 1 2 1048576 48125802 0 12.387348 8.679702 17 2400471 941359915563.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 8 32 0 1048576 1503024 46622778 5.487262 10.036453 17 2385812 924199952027.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 8 32 1 1048576 1505506 46620296 5.385005 10.066614 16 2386176 924205071485.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 8 32 2 1048576 1503146 46622656 5.163892 10.082352 16 2386014 924319097279.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 8 8 0 1048576 6013220 42112582 4.129719 18.279911 16 2385986 924677719181.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 8 8 1 1048576 6015477 42110325 4.219263 17.571461 17 2386102 924630853417.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.1 8 8 2 1048576 6018915 42106887 4.015385 17.725379 17 2385824 924617160193.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 2 1 0 1048576 48125802 0 15.267354 16.858594 28 707169 294212852244.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 2 1 1 1048576 48125802 0 12.640098 24.171558 28 707169 294212852244.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 2 1 2 1048576 48125802 0 12.651770 24.164921 28 707169 294212852244.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 2 32 0 1048576 1503024 46622778 3.388846 4.083455 28 707152 294247239431.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 2 32 1 1048576 1505506 46620296 3.668298 3.998916 28 707140 294260822862.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 2 32 2 1048576 1503146 46622656 3.770941 3.936545 29 707272 294290968548.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 2 8 0 1048576 6013220 42112582 4.521188 6.295828 30 707194 294266142817.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 2 8 1 1048576 6015477 42110325 4.095741 6.272294 29 707324 294274620465.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 2 8 2 1048576 6018915 42106887 4.163598 6.299244 28 707392 294237678828.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 16 1 0 1048576 48125802 0 12.459699 10.463590 7 4374709 1507626963476.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 16 1 1 1048576 48125802 0 12.082728 10.400738 7 4374709 1507626963476.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 16 1 2 1048576 48125802 0 12.733029 9.648479 7 4374709 1507626963476.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 16 32 0 1048576 1503024 46622778 4.968388 16.637298 8 4142494 1391494901105.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 16 32 1 1048576 1505506 46620296 4.732804 16.483416 9 4144044 1392106020606.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 16 32 2 1048576 1503146 46622656 4.742921 16.298381 8 4142928 1391674111874.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 16 8 0 1048576 6013220 42112582 4.214717 28.654570 8 4147662 1394574276953.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 16 8 1 1048576 6015477 42110325 3.925468 29.010548 8 4148647 1394716605808.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 16 8 2 1048576 6018915 42106887 4.051817 29.145487 8 4148947 1394938003286.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 2 1 0 1048576 48125802 0 19.462578 15.074477 4 784433 286880365663.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 2 1 1 1048576 48125802 0 19.534975 7.079529 4 784433 286880365663.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 2 1 2 1048576 48125802 0 18.286935 6.985125 4 784433 286880365663.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 2 32 0 1048576 1503024 46622778 4.066078 3.832187 5 721368 255253353460.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 2 32 1 1048576 1505506 46620296 4.162600 3.682232 5 721026 255257182033.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 2 32 2 1048576 1503146 46622656 3.833426 3.573711 5 721114 255152449460.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 2 8 0 1048576 6013220 42112582 3.988135 6.368710 5 721758 255600357667.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 2 8 1 1048576 6015477 42110325 4.035455 6.236145 5 721583 255407265341.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 2 8 2 1048576 6018915 42106887 4.025151 6.468374 5 721752 255568298543.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 8 1 0 1048576 48125802 0 10.855795 9.514774 7 2573201 912747414631.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 8 1 1 1048576 48125802 0 12.553534 8.883715 7 2573201 912747414631.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 8 1 2 1048576 48125802 0 13.369929 8.567385 7 2573201 912747414631.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 8 32 0 1048576 1503024 46622778 4.155238 10.452546 7 2411805 829363248722.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 8 32 1 1048576 1505506 46620296 4.007134 10.256754 7 2412418 829553770242.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 8 32 2 1048576 1503146 46622656 4.006680 9.959857 8 2412529 829380088550.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 8 8 0 1048576 6013220 42112582 4.271263 17.676335 7 2414596 830844863112.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 8 8 1 1048576 6015477 42110325 4.031802 17.857532 7 2415336 830997527423.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0.5 8 8 2 1048576 6018915 42106887 4.081384 18.415941 8 2415545 831115525391.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 8 1 0 1048576 48125802 0 19.897687 288.388337 99 2387302 932751241625.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 8 1 1 1048576 48125802 0 25.855297 285.124297 99 2387302 932751241625.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 8 1 2 1048576 48125802 0 25.958096 287.201740 99 2387302 932751241625.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 8 32 0 1048576 1503024 46622778 3.277846 14.089486 99 2387245 932768948140.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 8 32 1 1048576 1505506 46620296 3.400688 14.421284 98 2386957 932696798080.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 8 32 2 1048576 1503146 46622656 3.581169 14.342466 98 2387411 932775307293.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 8 8 0 1048576 6013220 42112582 4.008455 22.978363 101 2386977 932623653262.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 8 8 1 1048576 6015477 42110325 4.053730 23.593811 99 2387232 932779187332.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 0 8 8 2 1048576 6018915 42106887 4.016194 23.988192 99 2387268 932749248215.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 1 16 1 0 1048576 48125802 0 13.373541 10.448318 1 4814211 1203460529628.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 1 16 1 1 1048576 48125802 0 12.376303 10.840460 1 4814211 1203460529628.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 1 16 1 2 1048576 48125802 0 12.562449 9.982215 1 4814211 1203460529628.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 1 16 32 0 1048576 1503024 46622778 5.757231 17.818647 2 4279682 1070454366998.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 1 16 32 1 1048576 1505506 46620296 5.673686 17.531552 2 4280240 1070672763666.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 1 16 32 2 1048576 1503146 46622656 5.339683 17.200592 2 4278723 1070060204847.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 1 16 8 0 1048576 6013220 42112582 4.036664 30.114031 2 4288338 1072536035515.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 1 16 8 1 1048576 6015477 42110325 4.101057 31.347748 2 4288997 1072652353657.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 1 16 8 2 1048576 6018915 42106887 4.144450 30.611489 2 4289901 1072741635475.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 1 2 1 0 1048576 48125802 0 12.298267 10.911819 1 857548 214530647834.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni kM 1 2 1 1 1048576 48125802 0 12.641818 11.744581 1 857548 214530647834.00
